qid,query,retrieved,hit@1,ndcg@10,mrr@10,latency_ms
PLAIN-792,cadaverine,MED-4546,1.0,0.30260241349881345,1.0,0.907
PLAIN-806,caloric restriction,MED-4996,1.0,0.22009176629808017,1.0,1.992
PLAIN-817,canker sores,,0.0,0.0,0.0,1.638
PLAIN-827,carcinogens,MED-4391,0.0,0.0,0.0,0.674
PLAIN-838,carrageenan,MED-3502,1.0,0.23504554941448536,1.0,0.711
PLAIN-850,cauliflower,MED-4455,1.0,0.22009176629808017,1.0,0.878
PLAIN-872,chanterelle mushrooms,MED-3989,0.0,0.0,0.0,1.89
PLAIN-882,Chernobyl,MED-3622,1.0,0.22009176629808017,1.0,1.182
PLAIN-892,chickpeas,MED-3132,1.0,0.22009176629808017,1.0,1.02
PLAIN-902,chlorophyll,MED-4195,1.0,0.3903800499921017,1.0,1.015
PLAIN-913,cinnamon,MED-3811,1.0,0.22009176629808017,1.0,0.78
PLAIN-924,cocaine,MED-3044,1.0,0.22009176629808017,1.0,0.862
PLAIN-934,coffee,MED-1648,1.0,0.22009176629808017,1.0,0.732
PLAIN-946,coma,MED-4381,1.0,0.22009176629808017,1.0,0.951
PLAIN-956,cooking methods,MED-5191,0.0,0.0,0.0,1.677
PLAIN-966,cortisol,MED-3671,0.0,0.0,0.0,1.024
PLAIN-977,crib death,MED-2598,0.0,0.0,0.0,2.751
PLAIN-987,cumin,MED-2780,0.0,0.0,0.0,1.135
PLAIN-997,Czechoslovakia,,0.0,0.0,0.0,0.886
PLAIN-1008,deafness,,0.0,0.0,0.0,0.871
PLAIN-1018,DHA,MED-5095,0.0,0.0,0.0,0.814
PLAIN-1028,dietary scoring,MED-4178,0.0,0.0,0.0,2.952
PLAIN-1039,domoic acid,MED-4380,1.0,0.6131471927654584,1.0,1.799
PLAIN-1050,Dr. Dean Ornish,MED-1712,0.0,0.0,0.0,3.54
PLAIN-1066,Dr. Walter Willett,MED-1712,0.0,0.0,0.0,2.051
PLAIN-1088,ECMO,MED-2109,1.0,0.3391602052736161,1.0,0.621
PLAIN-1098,eggnog,,0.0,0.0,0.0,1.174
PLAIN-1109,endocrine disruptors,MED-2650,1.0,0.22009176629808017,1.0,2.489
PLAIN-1119,energy drinks,MED-4025,0.0,0.0,0.0,1.485
PLAIN-1130,ergothioneine,MED-4165,1.0,1.0,1.0,0.773
PLAIN-1141,Evidence-based medicine,MED-2112,1.0,0.22009176629808017,1.0,1.748
PLAIN-1151,factory farming practices,MED-1179,0.0,0.0,0.0,2.077
PLAIN-1161,fava beans,MED-3584,0.0,0.0,0.0,1.101
PLAIN-1172,fenugreek,MED-4150,1.0,0.22009176629808017,1.0,1.066
PLAIN-1183,Finland,MED-1276,1.0,0.22009176629808017,1.0,1.204
PLAIN-1193,flax oil,MED-2378,0.0,0.0,0.0,1.819
PLAIN-1203,folic acid,MED-4771,1.0,0.22009176629808017,1.0,1.547
PLAIN-1214,Fosamax,,0.0,0.0,0.0,0.925
PLAIN-1225,fructose,MED-918,0.0,0.0,0.0,1.057
PLAIN-1236,galactosemia,MED-1341,1.0,0.3391602052736161,1.0,0.84
PLAIN-1249,genetic manipulation,MED-3283,0.0,0.0,0.0,1.711
PLAIN-1262,Global Burden of Disease Study,MED-983,0.0,0.0,0.0,5.513
PLAIN-1275,goji berries,MED-4712,1.0,0.22009176629808017,1.0,1.819
PLAIN-1288,grapes,MED-1538,1.0,0.22009176629808017,1.0,1.021
PLAIN-1299,growth promoters,MED-4747,1.0,0.22009176629808017,1.0,2.433
PLAIN-1309,halibut,,0.0,0.0,0.0,1.212
PLAIN-1320,Harvard Physicians’ Study II,MED-4929,0.0,0.0,0.0,3.318
PLAIN-1331,hearing,MED-1049,0.0,0.0,0.0,1.499
PLAIN-1342,heme iron,MED-2851,0.0,0.0,0.0,1.871
PLAIN-1353,hernia,MED-976,0.0,0.0,0.0,0.762
PLAIN-1363,Hiroshima,MED-3620,1.0,0.22009176629808017,1.0,1.051
PLAIN-1374,hormonal dysfunction,MED-820,0.0,0.0,0.0,2.242
PLAIN-1387,hyperactivity,MED-3380,1.0,0.22009176629808017,1.0,0.981
PLAIN-1398,IGF-1,MED-1715,1.0,0.22009176629808017,1.0,0.914
PLAIN-1409,industrial toxins,MED-1675,0.0,0.0,0.0,1.407
PLAIN-1419,insects,MED-4198,1.0,0.22009176629808017,1.0,1.775
PLAIN-1429,Iowa Women’s Health Study,MED-1559,0.0,0.0,0.0,7.292
PLAIN-1441,Japan,MED-2216,0.0,0.0,0.0,1.092
PLAIN-1453,junk food,MED-4366,0.0,0.0,0.0,1.531
PLAIN-1463,kidney beans,MED-2140,1.0,0.22009176629808017,1.0,1.814
PLAIN-1473,kohlrabi,MED-4455,1.0,1.0,1.0,1.319
PLAIN-1485,lard,MED-2099,0.0,0.0,0.0,0.946
PLAIN-1496,leeks,,0.0,0.0,0.0,0.99
PLAIN-1506,leucine,MED-2126,0.0,0.0,0.0,0.757
PLAIN-1516,Lindane,MED-4181,0.0,0.0,0.0,1.503
PLAIN-1527,liver disease,MED-2160,1.0,0.22009176629808017,1.0,2.748
PLAIN-1537,low-carb diets,MED-4880,0.0,0.0,0.0,1.656
PLAIN-1547,lyme disease,MED-2360,0.0,0.0,0.0,2.382
PLAIN-1557,magnesium,MED-1406,0.0,0.0,0.0,1.108
PLAIN-1568,maple syrup,MED-4150,1.0,0.6131471927654584,1.0,1.842
PLAIN-1579,mastitis,MED-4667,1.0,0.3391602052736161,1.0,0.976
PLAIN-1590,medical ethics,MED-3604,1.0,0.22009176629808017,1.0,2.213
PLAIN-1601,memory,MED-1700,0.0,0.0,0.0,1.231
PLAIN-1611,mesquite,,0.0,0.0,0.0,1.238
PLAIN-1621,Mevacor,,0.0,0.0,0.0,1.656
PLAIN-1635,milk,MED-5118,0.0,0.0,0.0,1.251
PLAIN-1645,molasses,MED-5056,1.0,0.30260241349881345,1.0,0.804
PLAIN-1656,mouth cancer,MED-4470,0.0,0.0,0.0,1.652
