qid,query,retrieved,hit@1,ndcg@10,mrr@10,latency_ms
132,Aspirin inhibits the production of PGE2.,21181273,0.0,0.0,0.0,8.267
133,Assembly of invadopodia is triggered by focal generation of ,5270265,0.0,0.0,0.0,37.534
137,Asymptomatic visual impairment screening in elderly populati,26016929,1.0,1.0,1.0,15.528
141,Auditory entrainment is strengthened when people see congrue,14437255,1.0,0.6131471927654584,1.0,16.542
142,Autologous transplantation of mesenchymal stem cells causes ,10582939,1.0,1.0,1.0,27.202
143,Autologous transplantation of mesenchymal stem cells causes ,10582939,1.0,1.0,1.0,23.902
146,Autologous transplantation of mesenchymal stem cells has low,10582939,1.0,1.0,1.0,26.664
148,Autophagy declines in aged organisms.,1084345,1.0,1.0,1.0,6.382
163,Bariatric surgery has a positive impact on mental health.,18872233,1.0,1.0,1.0,9.796
171,Basophils counteract disease development in patients with sy,12670680,1.0,1.0,1.0,12.377
179,Birth-weight is positively associated with breast cancer.,2140497,0.0,0.0,0.0,10.647
180,Blocking the interaction between TDP-43 and respiratory comp,16966326,1.0,1.0,1.0,22.869
183,Bone marrow cells contribute to adult macrophage compartment,8137081,0.0,0.0,0.0,10.475
185,Breast cancer development is determined exclusively by genet,18340282,1.0,1.0,1.0,15.002
198,CCL19 is absent within dLNs.,13778710,0.0,0.0,0.0,7.386
208,CHEK2 is not associated with breast cancer.,13519661,1.0,1.0,1.0,8.882
212,CR is associated with higher methylation age.,22038539,1.0,1.0,1.0,9.346
213,CRP is not predictive of postoperative mortality following C,40156901,0.0,0.0,0.0,15.877
216,CX3CR1 on the Th2 cells impairs T cell survival,21366394,1.0,1.0,1.0,11.082
217,CX3CR1 on the Th2 cells promotes T cell survival,21366394,1.0,1.0,1.0,10.315
218,CX3CR1 on the Th2 cells promotes airway inflammation.,21366394,1.0,1.0,1.0,9.804
219,CX3CR1 on the Th2 cells suppresses airway inflammation.,21366394,1.0,1.0,1.0,9.532
230,Carriers of the alcohol aldehyde dehydrogenase deficiency mu,3067015,1.0,1.0,1.0,15.141
232,Cataract and trachoma are the primary cause of blindness in ,7655029,0.0,0.0,0.0,22.046
233,Cell autonomous sex determination in somatic cells does not ,4388470,1.0,1.0,1.0,15.876
236,Cell autonomous sex determination in somatic cells occurs in,4388470,1.0,1.0,1.0,11.626
237,Cells lacking clpC have a defect in sporulation efficiency i,34386619,0.0,0.0,0.0,15.4
238,Cells undergoing methionine restriction may activate miRNAs.,4463811,0.0,0.0,0.0,8.395
239,Cellular aging closely links to an older appearance.,615047,0.0,0.0,0.0,9.16
248,Chenodeosycholic acid treatment increases whole-body energy ,1568684,1.0,1.0,1.0,6.401
249,Chenodeosycholic acid treatment reduces whole-body energy ex,25050364,0.0,0.0,0.0,6.057
261,"Chronic aerobic exercise alters endothelial function, improv",46743299,0.0,0.0,0.0,16.346
268,Cold exposure increases BAT recruitment.,36838958,0.0,0.0,0.0,6.254
269,Cold exposure reduces BAT recruitment.,36838958,0.0,0.0,0.0,5.109
274,Combination nicotine replacement therapies with varenicline ,11614737,1.0,1.0,1.0,24.087
275,Combining phosphatidylinositide 3-kinase and MEK 1/2 inhibit,4961038,1.0,0.46927872602275644,1.0,15.9
279,Commelina yellow mottle virus' (ComYMV) genome consists of 7,14376683,1.0,1.0,1.0,10.559
294,Crossover hot spots are not found within gene promoters in S,10874408,1.0,1.0,1.0,12.494
295,Crosstalk between dendritic cells (DCs) and innate lymphoid ,20310709,1.0,1.0,1.0,23.45
298,Cytochrome c is released from the mitochondrial intermembran,39381118,1.0,1.0,1.0,15.033
300,Cytosolic proteins bind to iron-responsive elements on mRNAs,16120395,0.0,0.0,0.0,32.785
303,DMRT1 is a sex-determining gene that is epigenetically regul,4085204,0.0,0.0,0.0,36.699
312,De novo assembly of sequence data has more specific contigs ,14464451,0.0,0.0,0.0,32.928
314,Deamination of cytidine to uridine on the minus strand of vi,544971,0.0,0.0,0.0,70.35
324,Deleting Raptor reduces G-CSF levels.,8724666,0.0,0.0,0.0,20.734
327,Deletion of αvβ8 does not result in a spontaneous inflammato,17997584,1.0,1.0,1.0,56.012
338,Dexamethasone decreases risk of postoperative bleeding.,23349986,1.0,1.0,1.0,24.707
343,Diabetic patients with acute coronary syndrome experience in,19308127,0.0,0.0,0.0,48.079
350,Discrimination between the initiator and elongation tRNAs de,16927286,1.0,1.0,1.0,38.876
354,Downregulation and mislocalization of Scribble prevents cell,8774475,1.0,1.0,1.0,23.311
362,During the primary early antibody response activated B cells,38587347,1.0,1.0,1.0,69.008
380,Enhanced early production of inflammatory chemokines improve,19005293,1.0,1.0,1.0,27.773
384,Epidemiological disease burden from noncommunicable diseases,51972698,0.0,0.0,0.0,26.7
385,Epigenetic modulating agents (EMAs) modulate antitumor immun,1032372,0.0,0.0,0.0,15.934
386,Errors in peripheral IV drug administration are most common ,16495649,1.0,1.0,1.0,17.819
388,Ethanol stress decreases the expression of IBP in bacteria.,24019260,0.0,0.0,0.0,11.895
399,Exposure to fine particulate air pollution is relate to anxi,791050,1.0,1.0,1.0,17.997
410,Febrile seizures increase the threshold for development of e,14924526,1.0,1.0,1.0,17.315
411,Febrile seizures reduce the threshold for development of epi,14924526,1.0,1.0,1.0,13.479
415,Female carriers of the Apolipoprotein E4 (APOE4) allele have,4709641,0.0,0.0,0.0,18.272
421,Flexible molecules experience greater steric hindrance in th,17631671,0.0,0.0,0.0,15.925
431,FoxO3a activation in neuronal death is mediated by reactive ,2543135,0.0,0.0,0.0,25.538
436,Free histones are degraded by a Rad53-dependent mechanism on,14637235,1.0,1.0,1.0,23.877
437,Functional consequences of genomic alterations due to Myelod,39851630,0.0,0.0,0.0,51.196
439,Fz/PCP-dependent Pk localizes to the anterior membrane of ne,5395426,0.0,0.0,0.0,29.296
440,Fz/PCP-dependent Pk localizes to the anterior membrane of no,5395426,0.0,0.0,0.0,23.006
443,GATA-3 is important for hematopoietic stem cell (HSC) functi,10165258,1.0,1.0,1.0,22.016
452,Gene expression does not vary appreciably across genetically,18747744,0.0,0.0,0.0,20.976
475,Glycolysis is one of the primary glycometabolic pathways in ,195689757,0.0,0.0,0.0,29.003
478,Golli-deficient T-cells prefer to differentiate into an aner,4380287,0.0,0.0,0.0,70.553
491,HNF4A mutations can cause diabetes in mutant carriers by the,56893404,1.0,1.0,1.0,34.981
501,Headaches are not correlated with cognitive impairment.,21274919,0.0,0.0,0.0,14.722
